"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"3.164190193164933","4.111654093683345E-6","0.31603662831650625","0.7630769230769231","26","6","false","1314","76.57692307692308","0","26","0","0.997929004599842","false","0","1314","952","0.07197079236552921"
"3.1644378405151063","1.3018049656245918E-6","0.3160118954452966","0.7272727272727273","44","6","false","1315","89.72727272727273","0","44","0","0.997928767616732","false","0","1315","516","0.08586341887777295"
"3.1674096087171866","8.336145044750325E-7","0.3157154026583268","0.7983870967741935","32","6","false","1316","99.59375","0","32","0","0.9979259238194094","false","0","1316","200","0.09530502392344498"
"2.974739970282318","6.864787328488335E-4","0.33616383616383616","0.29523809523809524","21","5","false","1317","75.95238095238095","0","21","0","0.9981102966791556","false","0","1317","197156","0.06811872731155243"
"3.143140168400198","4.940688130790902E-6","0.3181531673495115","0.5804878048780487","41","6","false","1318","82.34146341463415","0","41","0","0.9979491481642104","false","0","1318","1760","0.0729330942556547"
"3.1686478454680533","1.6517240733321184E-7","0.31559202813599063","0.9202279202279202","27","6","false","1319","69.92592592592592","0","27","0","0.9979247389038584","false","0","1319","56","0.06691476165160376"
"2.965577018325904","1.1521510532439425E-4","0.3372025052192067","0.47966269841269843","64","6","false","1320","72.28125","0","64","0","0.9981190650542336","false","0","1320","51660","0.060740546218487394"
"3.1691431401684","2.949161941029395E-6","0.31554270532155976","0.47333333333333333","25","6","false","1321","96.56","0","25","0","0.9979242649376379","false","0","1321","316","0.09240191387559808"
"3.148836057454185","2.8987997329562088E-5","0.3175776641761699","0.5273408239700375","90","6","false","1322","71.8","0","90","0","0.9979436975526754","false","0","1322","6210","0.06760828625235404"
"3.1562654779593857","4.474479570755664E-6","0.31683012946253436","0.6151742993848257","77","6","false","1323","138.06493506493507","0","77","0","0.997936588059369","false","0","1323","2252","0.13211955508606227"
"3.1468548786527983","6.374425031004622E-6","0.31777760289604157","0.6833333333333333","40","6","false","1324","96.125","0","40","0","0.9979455934175571","false","0","1324","1228","0.08621076233183857"
"3.1708766716196135","1.144216088006826E-6","0.3153701968134958","0.6601307189542484","18","6","false","1325","82.72222222222223","0","18","0","0.9979226060558664","false","0","1325","104","0.07916002126528442"
"3.174839029222387","0.0","0.3149765990639626","1.0","2","6","false","1326","527.0","0","2","0","0.9979188143261031","false","0","1326","0","0.5043062200956938"
"2.9918276374442794","1.82745863553088E-4","0.3342438539855972","0.3333333333333333","49","6","false","1327","99.0204081632653","0","49","0","0.998093944844551","false","0","1327","143526","0.08514222541983259"
"2.9841505695889055","1.0305615718420478E-4","0.33510373443983404","0.6368421052631579","20","5","false","1328","76.45","0","20","0","0.9981012913209675","false","0","1328","33630","0.07091836734693878"
"3.131748390292224","6.31453366830348E-5","0.3193104538984659","0.4950980392156863","136","6","false","1329","128.02941176470588","0","136","0","0.9979600493872802","false","0","1329","18916","0.11799945784765518"
"3.145121347201585","2.295960265443998E-5","0.3179527559055118","0.5523641782956239","122","6","false","1330","137.2622950819672","0","122","0","0.9979472522993286","false","0","1330","6608","0.13135147854733706"
"3.1391778107974244","2.619020760205347E-5","0.3185547491322184","0.5109116674539442","146","6","false","1331","132.05479452054794","0","146","0","0.9979529398939737","false","0","1331","10354","0.12636822442157697"
"3.135958395245171","1.591342816450079E-5","0.31888178156834873","0.5354239256678281","42","6","false","1332","77.0","0","42","0","0.9979560206744066","false","0","1332","3826","0.0665514261019879"
"3.1671619613670132","5.903743309190127E-7","0.31574008913910395","0.8428030303030303","33","6","false","1333","61.81818181818182","0","33","0","0.9979261608025197","false","0","1333","166","0.05915615484993476"
"2.9722634967805845","5.349134458434107E-4","0.33644392601233125","0.4448484848484848","100","6","false","1334","126.23","0","100","0","0.9981126665102578","false","0","1334","401064","0.10598656591099916"
"3.1436354631005448","1.3360592990216352E-5","0.31810304080668034","0.6114665354330708","128","6","false","1335","144.1796875","0","128","0","0.9979486741979899","false","0","1335","6316","0.13797099282296652"
"3.1617137196631995","1.030917971830766E-6","0.3162841701261064","0.7427609427609427","55","6","false","1336","148.43636363636364","0","55","0","0.9979313744309444","false","0","1336","764","0.14204436711613744"
"3.166419019316493","1.9173270941456422E-5","0.315814171750352","0.24126984126984127","36","6","false","1337","65.77777777777777","0","36","0","0.9979268717518504","false","0","1337","956","0.06294524189261032"
"2.9829123328380387","4.361724071432272E-4","0.3352428393524284","0.35645302897278314","68","6","false","1338","61.11764705882353","0","68","0","0.9981024762365187","false","0","1338","88584","0.054764916719375924"
"3.1505695889053986","1.2505388528934228E-5","0.3174029240685427","0.6129292929292929","100","6","false","1339","141.29","0","100","0","0.9979420386709039","false","0","1339","3832","0.13520574162679425"
"3.1597325408618127","1.8827266537927796E-6","0.3164824829532095","0.6943164362519201","63","6","false","1340","137.34920634920636","0","63","0","0.997933270295826","false","0","1340","1194","0.1314346472241209"
"3.1448736998514115","1.304974006198212E-5","0.31797779352704936","0.5716380114620818","123","6","false","1341","140.66666666666666","0","123","0","0.9979474892824389","false","0","1341","6428","0.1346092503987241"
"3.1728578504210003","8.801992201460933E-7","0.31517327505463627","0.6222222222222222","10","6","false","1342","135.5","0","10","0","0.9979207101909847","false","0","1342","34","0.12966507177033493"
"3.140168400198118","4.0595551800763977E-5","0.31845425867507887","0.32882882882882886","37","6","false","1343","72.4054054054054","0","37","0","0.997951991961533","false","0","1343","6334","0.06323616192611826"
"3.1475978207033184","1.2939703942315848E-5","0.3177025963808025","0.6244200244200244","91","6","false","1344","135.01098901098902","0","91","0","0.9979448824682264","false","0","1344","5858","0.12665195967259757"
"3.1471025260029717","2.7944151339637188E-5","0.31775259678942397","0.5042955326460481","97","6","false","1345","71.9278350515464","0","97","0","0.9979453564344469","false","0","1345","7142","0.06772865824062749"
"3.174096087171867","0.0","0.3150503237887181","1.0","5","6","false","1346","244.0","0","5","0","0.9979195252754336","false","0","1346","0","0.23349282296650717"
"3.157008420009906","1.574020676025772E-5","0.31675556950109823","0.5435024065161052","74","6","false","1347","81.89189189189189","0","74","0","0.9979358771100383","false","0","1347","2466","0.07836544678649941"
"3.161466072313026","6.8584372603843805E-6","0.3163089456368479","0.5690690690690691","37","6","false","1348","67.13513513513513","0","37","0","0.9979316114140545","false","0","1348","1248","0.06309693151798415"
"3.1394254581475978","1.6276482883172384E-5","0.3185296205726907","0.5423925667828107","42","6","false","1349","79.02380952380952","0","42","0","0.9979527029108636","false","0","1349","3678","0.06913719118443527"
"3.1671619613670132","5.63537112819419E-6","0.31574008913910395","0.5776515151515151","33","6","false","1350","96.12121212121212","0","33","0","0.9979261608025197","false","0","1350","446","0.09198202116862404"
"3.1587419514611192","1.970029152023872E-6","0.31658173265386125","0.7476255088195387","67","6","false","1351","159.7910447761194","0","67","0","0.997934218228267","false","0","1351","1116","0.1529100906948511"
"2.9484893511639427","0.001110889767065875","0.3391567277003191","0.41157697810058325","234","6","false","1352","120.21794871794872","0","234","0","0.9981354168888383","false","0","1352","988028","0.10426535014566238"
"3.174591381872214","6.134440182644368E-8","0.3150011701380763","0.6666666666666666","3","6","false","1353","361.0","0","3","0","0.9979190513092132","false","0","1353","2","0.34545454545454546"
"3.174096087171867","1.9347080576032235E-7","0.3150503237887181","0.6","5","6","false","1354","233.0","0","5","0","0.9979195252754336","false","0","1354","8","0.22296650717703348"
"3.16617137196632","2.631676907132108E-6","0.3158388736800939","0.6276276276276276","37","6","false","1355","72.5945945945946","0","37","0","0.9979271087349604","false","0","1355","496","0.06946851157377473"
"3.170381376919267","1.9147890012525857E-6","0.31541946570848306","0.5526315789473685","20","6","false","1356","74.8","0","20","0","0.9979230800220869","false","0","1356","170","0.07157894736842105"
"3.135463100544824","2.6092321085324073E-5","0.31893215385830503","0.3655913978494624","31","6","false","1357","89.6774193548387","0","31","0","0.9979564946406271","false","0","1357","4988","0.07664736696994762"
"2.960624071322437","1.914920035035148E-4","0.33776662484316183","0.42515379357484623","77","6","false","1358","69.37662337662337","0","77","0","0.9981238047164379","false","0","1358","75788","0.057958749688073"
"3.1545319465081723","8.615156067870288E-6","0.31700423928403204","0.5476190476190477","84","6","false","1359","123.89285714285714","0","84","0","0.9979382469411406","false","0","1359","3154","0.11855775803144224"
"2.9779593858345716","2.763921552726454E-4","0.3358004158004158","0.43243243243243246","37","5","false","1360","53.027027027027025","0","37","0","0.998107215898723","false","0","1360","107320","0.0488278333582201"
"2.9559187716691433","0.001997852308735755","0.3383042895442359","0.452769428939459","137","6","false","1361","129.97080291970804","0","137","0","0.9981283073955319","false","0","1361","1881942","0.10653344501615412"
"3.174591381872214","0.0","0.3150011701380763","1.0","3","6","false","1362","383.0","0","3","0","0.9979190513092132","false","0","1362","0","0.36650717703349284"
"3.1701337295690935","1.8082699728330097E-7","0.3154441059292243","0.8714285714285714","21","6","false","1363","80.52380952380952","0","21","0","0.9979233170051971","false","0","1363","54","0.07705627705627706"
"3.1723625557206536","6.882257652528634E-7","0.3152224824355972","0.7424242424242424","12","6","false","1364","128.16666666666666","0","12","0","0.9979211841572052","false","0","1364","34","0.12264752791068581"
"3.164933135215453","9.18721322512993E-7","0.31596244131455403","0.6492450638792102","42","6","false","1365","154.5952380952381","0","42","0","0.9979282936505115","false","0","1365","604","0.1479380268853953"
"3.1589895988112926","2.9948177534290104E-5","0.31655691439322675","0.35291375291375293","66","6","false","1366","63.303030303030305","0","66","0","0.9979339812451566","false","0","1366","2776","0.06057706249093809"
"3.129024269440317","4.879925192318114E-5","0.319588444796201","0.5036874771814531","166","6","false","1367","128.7710843373494","0","166","0","0.9979626562014925","false","0","1367","19414","0.12079839056036529"
"3.1728578504210003","2.095933729070159E-7","0.31517327505463627","0.8444444444444444","10","6","false","1368","114.2","0","10","0","0.9979207101909847","false","0","1368","14","0.1092822966507177"
"2.9811788013868252","3.021278906344215E-4","0.3354377803621864","0.2895500725689405","53","6","false","1369","101.24528301886792","0","53","0","0.99810413511829","false","0","1369","170472","0.08423068470787681"
"3.1475978207033184","9.161245788186615E-6","0.3177025963808025","0.6283783783783784","112","6","false","1370","135.99107142857142","0","112","0","0.9979448824682264","false","0","1370","4620","0.130134996582365"
"3.1597325408618127","1.9137415473672468E-5","0.3164824829532095","0.581081081081081","37","6","false","1371","66.64864864864865","0","37","0","0.997933270295826","false","0","1371","2366","0.062230297524415175"
"3.1736007924715204","0.0","0.31509949278189625","1.0","7","6","false","1372","172.57142857142858","0","7","0","0.9979199992416541","false","0","1372","0","0.16514012303485986"
"3.140168400198118","3.6434479193578756E-5","0.31845425867507887","0.4520547945205479","73","6","false","1373","76.41095890410959","0","73","0","0.997951991961533","false","0","1373","6096","0.06890077448522054"
"2.9695393759286777","6.63601077514136E-5","0.33675256442331747","0.6178861788617886","42","6","false","1374","91.0952380952381","0","42","0","0.9981152733244701","false","0","1374","29836","0.07616658703615226"
"3.157008420009906","3.696906356567214E-6","0.31675556950109823","0.6508700481303221","74","6","false","1375","136.95945945945945","0","74","0","0.9979358771100383","false","0","1375","1886","0.13106168369326265"
"2.9566617137196634","7.910239758386821E-4","0.3382192813468465","0.48454860057070004","182","6","false","1376","128.41758241758242","0","182","0","0.9981275964462012","false","0","1376","758612","0.1095713160559577"
"3.1230807330361565","7.456199488227649E-5","0.3201966537150107","0.4536897800055695","190","6","false","1377","125.58947368421053","0","190","0","0.9979683437961376","false","0","1377","25950","0.11781376518218624"
"3.1674096087171866","5.348348418314837E-7","0.3157154026583268","0.8548387096774194","32","6","false","1378","63.0","0","32","0","0.9979259238194094","false","0","1378","144","0.06028708133971292"
"3.162704309063893","1.2172916992587764E-6","0.31618510688278134","0.7803921568627451","51","6","false","1379","91.15686274509804","0","51","0","0.9979304264985035","false","0","1379","560","0.08723144760296463"
"3.154284299157999","3.989599412762166E-6","0.3170291277380859","0.6700280112044817","85","6","false","1380","145.38823529411764","0","85","0","0.9979384839242507","false","0","1380","2356","0.1391274978891078"
"3.1686478454680533","3.0436269517348414E-7","0.31559202813599063","0.8319088319088319","27","6","false","1381","117.48148148148148","0","27","0","0.9979247389038584","false","0","1381","118","0.11242247031720716"
"3.148093115403665","1.2461406627312807E-6","0.31765261170547515","0.8402439024390244","41","6","false","1382","93.78048780487805","0","41","0","0.9979444085020059","false","0","1382","676","0.08456310893135983"
"3.1743437345220404","0.0","0.31502574504602904","1.0","4","6","false","1383","276.75","0","4","0","0.9979192882923233","false","0","1383","0","0.2648325358851675"
"3.164933135215453","6.840888337761616E-6","0.31596244131455403","0.3939393939393939","12","6","false","1384","113.33333333333333","0","12","0","0.9979282936505115","false","0","1384","522","0.10542635658914729"
"3.16691431401684","3.714113923254879E-6","0.31576477948076326","0.38095238095238093","15","6","false","1385","108.46666666666667","0","15","0","0.9979263977856299","false","0","1385","372","0.1019423558897243"
"3.1750866765725605","0.0","0.31495203182279075","0.0","1","6","false","1386","1045.0","0","1","0","0.9979185773429927","false","0","1386","0","0.0"
"3.1679049034175333","1.927396798661771E-6","0.3156660412757974","0.5","9","6","false","1387","133.22222222222223","0","9","0","0.9979254498531889","false","0","1387","140","0.12497394204711278"
"3.1545319465081723","5.166721348031937E-6","0.31700423928403204","0.580895008605852","84","6","false","1388","133.61904761904762","0","84","0","0.9979382469411406","false","0","1388","2922","0.12786511733880154"
"3.1639425458147596","8.609655674748559E-7","0.31606136505948657","0.7478260869565218","46","6","false","1389","153.1304347826087","0","46","0","0.9979292415829524","false","0","1389","522","0.14653630122737674"
"3.127538385339277","4.972383629314414E-5","0.3197402803072294","0.47544257340241797","193","6","false","1390","126.96373056994818","0","193","0","0.9979640781001539","false","0","1390","19438","0.12149639288990258"
"3.131996037642397","4.075767919789526E-5","0.3192852059777022","0.4729720853858785","175","6","false","1391","128.5257142857143","0","175","0","0.9979598124041699","false","0","1391","16048","0.12299111414900889"
"3.1490837048043585","6.510512857691881E-6","0.31755268952500787","0.6876876876876877","37","6","false","1392","106.0","0","37","0","0.9979434605695653","false","0","1392","3126","0.09558160504959423"
"3.157008420009906","1.7456768303120492E-5","0.31675556950109823","0.5014513788098693","53","6","false","1393","130.0","0","53","0","0.9979358771100383","false","0","1393","2606","0.12195121951219512"
"3.174839029222387","0.0","0.3149765990639626","1.0","2","6","false","1394","526.0","0","2","0","0.9979188143261031","false","0","1394","0","0.5033492822966508"
"3.174839029222387","0.0","0.3149765990639626","1.0","2","6","false","1395","543.0","0","2","0","0.9979188143261031","false","0","1395","0","0.5196172248803828"
"3.1448736998514115","3.2205921924584923E-6","0.31797779352704936","0.740041928721174","54","6","false","1396","81.18518518518519","0","54","0","0.9979474892824389","false","0","1396","1572","0.07320575760611829"
"3.148836057454185","2.3790663235254515E-6","0.3175776641761699","0.625","16","6","false","1397","139.0625","0","16","0","0.9979436975526754","false","0","1397","520","0.1229553492484527"
"3.1644378405151063","2.2862631207737448E-6","0.3160118954452966","0.587737843551797","44","6","false","1398","139.79545454545453","0","44","0","0.997928767616732","false","0","1398","780","0.1337755545889517"
"3.131253095591877","4.690849864158942E-5","0.3193609617209744","0.5084110962991176","178","6","false","1399","131.18539325842696","0","178","0","0.9979605233535007","false","0","1399","15488","0.12553626149131766"
"3.145864289252105","1.2862884993271184E-6","0.3178776666929072","0.6623376623376623","22","6","false","1400","107.77272727272727","0","22","0","0.9979465413499979","false","0","1400","430","0.0947869193251779"
"3.1723625557206536","6.210376612178064E-7","0.3152224824355972","0.7878787878787878","12","6","false","1401","214.75","0","12","0","0.9979211841572052","false","0","1401","28","0.2055023923444976"
"3.157008420009906","3.610791008760127E-6","0.31675556950109823","0.6253239540910773","74","6","false","1402","146.24324324324326","0","74","0","0.9979358771100383","false","0","1402","2024","0.13994568731410836"
"3.1731054977711737","0.0","0.31514867712479516","1.0","9","6","false","1403","126.77777777777777","0","9","0","0.9979204732078746","false","0","1403","0","0.1213184476342371"
"3.1629519564140662","4.802881922255639E-6","0.3161603507673035","0.6971428571428572","50","6","false","1404","90.62","0","50","0","0.9979301895153934","false","0","1404","742","0.08671770334928229"
"2.9197622585438334","0.004097162971815614","0.3424936386768448","0.28816326530612246","50","5","false","1405","106.8","0","50","0","0.9981629069296231","false","0","1405","417322","0.05861690450054885"
"3.1505695889053986","4.150290104144422E-6","0.3174029240685427","0.7483870967741936","31","6","false","1406","98.6774193548387","0","31","0","0.9979420386709039","false","0","1406","1200","0.08897873701969225"
"3.1609707776126794","5.296649298324141E-6","0.3163585083046067","0.551051051051051","37","6","false","1407","133.05405405405406","0","37","0","0.997932085380275","false","0","1407","1186","0.12481618579179554"
"2.9814264487369986","1.1028999780352772E-4","0.3354099177672564","0.3850267379679144","34","6","false","1408","82.97058823529412","0","34","0","0.9981038981351799","false","0","1408","32486","0.07177386525544474"
"3.1490837048043585","2.859000051207468E-5","0.31755268952500787","0.465947888589398","106","6","false","1409","125.86792452830188","0","106","0","0.9979434605695653","false","0","1409","5944","0.12044777466823146"
"2.983902922238732","5.08302547922461E-5","0.3351315461864055","0.6904761904761905","21","5","false","1410","75.85714285714286","0","21","0","0.9981015283040778","false","0","1410","33622","0.07036840710310098"
"3.1708766716196135","1.535829818722706E-6","0.3153701968134958","0.6666666666666666","10","6","false","1411","181.5","0","10","0","0.9979226060558664","false","0","1411","148","0.17236467236467237"
"3.165676077265973","9.589950534692168E-6","0.31588828913400613","0.42424242424242425","22","6","false","1412","90.27272727272727","0","22","0","0.9979275827011809","false","0","1412","862","0.08500256805341551"
"3.1604754829123327","4.990951736222679E-6","0.3164080865068171","0.6135593220338983","60","6","false","1413","82.66666666666667","0","60","0","0.9979325593464955","false","0","1413","1368","0.07910685805422647"
"3.173353145121347","3.1458667603304447E-9","0.3151240830341814","0.9642857142857143","8","6","false","1414","202.375","0","8","0","0.9979202362247642","false","0","1414","2","0.1936602870813397"
"3.1631996037642396","7.056871953449504E-6","0.3161355985281453","0.5632183908045977","30","6","false","1415","73.83333333333333","0","30","0","0.997929952532283","false","0","1415","1014","0.0693922305764411"
"3.1426448736998513","1.6463093997905767E-5","0.3182033096926714","0.604095004095004","111","6","false","1416","139.57657657657657","0","111","0","0.9979496221304307","false","0","1416","8330","0.13093487483731386"
"3.174096087171867","1.8403320547933104E-7","0.3150503237887181","0.7","5","6","false","1417","312.6","0","5","0","0.9979195252754336","false","0","1417","6","0.29913875598086126"
"3.1701337295690935","2.918299820622971E-6","0.3154441059292243","0.4523809523809524","21","6","false","1418","104.71428571428571","0","21","0","0.9979233170051971","false","0","1418","230","0.10020505809979494"
"2.9262010896483406","0.0014287364963010642","0.34174001354096145","0.23550724637681159","24","5","false","1419","103.875","0","24","0","0.9981567453687575","false","0","1419","141902","0.05701152579582876"
"2.9524517087667164","0.006056580020060362","0.33870156014091596","0.4974259974259974","148","5","false","1420","130.88513513513513","0","148","0","0.998131625159075","false","0","1420","825834","0.12141478212906784"
"2.983159980188212","6.39003786666435E-5","0.33521500913166197","0.6014492753623188","24","5","false","1421","70.25","0","24","0","0.9981022392534084","false","0","1421","39294","0.0651669758812616"
"3.1609707776126794","2.6032346805504388E-6","0.3163585083046067","0.4835164835164835","14","6","false","1422","138.5","0","14","0","0.997932085380275","false","0","1422","462","0.12776752767527674"
"3.1545319465081723","8.837339375597463E-6","0.31700423928403204","0.5841530054644809","61","6","false","1423","86.62295081967213","0","61","0","0.9979382469411406","false","0","1423","3132","0.08110763185362559"
"3.17062902426944","3.6105562217849705E-6","0.3153948293368742","0.6374269005847953","19","6","false","1424","86.89473684210526","0","19","0","0.9979228430389767","false","0","1424","124","0.0831528582221103"
"2.976721149083705","1.371458659935563E-4","0.3359400998336106","0.3689839572192513","34","6","false","1425","80.41176470588235","0","34","0","0.998108400814274","false","0","1425","31628","0.06843554443053818"
"3.1594848935116393","5.345206682236506E-6","0.3165072895438157","0.625","64","6","false","1426","82.234375","0","64","0","0.9979335072789361","false","0","1426","1512","0.07869318181818181"
"3.1295195641406637","5.065916270833906E-5","0.31953786499960435","0.3361305361305361","66","6","false","1427","73.5909090909091","0","66","0","0.997962182235272","false","0","1427","10572","0.06349517609224253"
"3.157008420009906","1.1373416048168076E-5","0.31675556950109823","0.49261083743842365","29","6","false","1428","73.89655172413794","0","29","0","0.9979358771100383","false","0","1428","2280","0.06810742094390593"
"3.147350173353145","1.5250409051912669E-5","0.3177275946179873","0.4182076813655761","38","6","false","1429","90.8157894736842","0","38","0","0.9979451194513368","false","0","1429","3130","0.08144913854142082"
"3.174839029222387","0.0","0.3149765990639626","1.0","2","6","false","1430","534.5","0","2","0","0.9979188143261031","false","0","1430","0","0.5114832535885168"
"3.1208519068845963","1.5418331946305365E-4","0.3204253293128075","0.43341635533416356","220","6","false","1431","122.43636363636364","0","220","0","0.9979704766441296","false","0","1431","27298","0.11716398434101784"
"3.1617137196631995","3.72517843526655E-6","0.3162841701261064","0.6202020202020202","55","6","false","1432","84.10909090909091","0","55","0","0.9979313744309444","false","0","1432","1128","0.08048716833405829"
"3.1696384348687467","1.089736597105427E-6","0.31549339792171266","0.6877470355731226","23","6","false","1433","70.43478260869566","0","23","0","0.9979237909714174","false","0","1433","158","0.06740170584564177"
"3.1681525507677066","2.2790605620999806E-6","0.31564136637223483","0.5714285714285714","15","6","false","1434","107.86666666666666","0","15","0","0.9979252128700787","false","0","1434","254","0.10185709789109222"
"3.136206042595344","9.293540142383707E-5","0.3188566013897663","0.32142857142857145","56","6","false","1435","104.83928571428571","0","56","0","0.9979557836912962","false","0","1435","15442","0.09180322742056543"
"3.1604754829123327","1.3726487928510953E-5","0.3164080865068171","0.3080459770114943","30","6","false","1436","97.4","0","30","0","0.9979325593464955","false","0","1436","1764","0.09060465116279069"
"3.159980188211986","2.106611625850101E-5","0.3164576802507837","0.5025974025974026","56","6","false","1437","128.76785714285714","0","56","0","0.9979330333127159","false","0","1437","2084","0.1225193693081419"
"3.16691431401684","4.549832219421167E-7","0.31576477948076326","0.8163992869875223","34","6","false","1438","100.41176470588235","0","34","0","0.9979263977856299","false","0","1438","206","0.09608781311567689"
"3.1701337295690935","2.541975197216656E-8","0.3154441059292243","0.9428571428571428","21","6","false","1439","213.42857142857142","0","21","0","0.9979233170051971","false","0","1439","24","0.20423786739576213"
"2.998018821198613","9.59933620154644E-5","0.33355360978027426","0.36507936507936506","28","6","false","1440","90.85714285714286","0","28","0","0.9980880202667956","false","0","1440","67338","0.07839270306914828"
"3.1679049034175333","2.9150195289095903E-6","0.3156660412757974","0.6166666666666667","16","6","false","1441","100.5","0","16","0","0.9979254498531889","false","0","1441","304","0.09490084985835694"
"3.174096087171867","8.179253576859156E-8","0.3150503237887181","0.8","5","6","false","1442","261.6","0","5","0","0.9979195252754336","false","0","1442","4","0.2503349282296651"
"3.1731054977711737","1.0920277245770887E-7","0.31514867712479516","0.8333333333333334","9","6","false","1443","139.55555555555554","0","9","0","0.9979204732078746","false","0","1443","12","0.13354598617756513"
"3.157999009410599","8.896946333386815E-6","0.31665621079046424","0.4959677419354839","32","6","false","1444","91.90625","0","32","0","0.9979349291775975","false","0","1444","1834","0.08486265004616805"
"3.16691431401684","2.863187630718076E-6","0.31576477948076326","0.5277777777777778","9","6","false","1445","143.11111111111111","0","9","0","0.9979263977856299","false","0","1445","312","0.13374870197300104"
"2.981674096087172","6.608504907484553E-5","0.33538205980066443","0.5682539682539682","36","6","false","1446","84.97222222222223","0","36","0","0.9981036611520697","false","0","1446","27772","0.07369663679290739"
"3.140168400198118","3.74032721118941E-5","0.31845425867507887","0.496753571071821","142","6","false","1447","126.84507042253522","0","142","0","0.997951991961533","false","0","1447","10076","0.12138284250960307"
"3.156513125309559","1.0423442596457583E-5","0.3168052722422721","0.6380090497737556","52","6","false","1448","90.71153846153847","0","52","0","0.9979363510762588","false","0","1448","3012","0.08485644383679931"
"3.153046062407132","1.6034885176180715E-5","0.3171536286522149","0.5710362047440699","90","6","false","1449","134.62222222222223","0","90","0","0.9979396688398018","false","0","1449","3436","0.12882509303561934"
"2.926448736998514","6.681437081602198E-4","0.3417110941863417","0.3201581027667984","23","5","false","1450","109.6086956521739","0","23","0","0.9981565083856474","false","0","1450","94672","0.06015844986398129"
"3.16765725606736","3.5060789725913964E-6","0.3156907200375264","0.7591397849462366","31","6","false","1451","104.0","0","31","0","0.9979256868362992","false","0","1451","224","0.09952153110047847"
"3.16691431401684","1.6220083522389818E-6","0.31576477948076326","0.7878787878787878","34","6","false","1452","60.64705882352941","0","34","0","0.9979263977856299","false","0","1452","238","0.05803546298902336"
"3.16840019811788","9.666619040681619E-6","0.31561669532593406","0.3888888888888889","28","6","false","1453","74.0","0","28","0","0.9979249758869685","false","0","1453","462","0.0708133971291866"
"3.1453689945517582","4.911343540654497E-6","0.3179277222265963","0.669683257918552","52","6","false","1454","87.5576923076923","0","52","0","0.9979470153162184","false","0","1454","1842","0.07895193174724284"
"3.157008420009906","0.0","0.31675556950109823","1.0","5","6","false","1455","276.0","0","5","0","0.9979358771100383","false","0","1455","0","0.24887285843101895"
"3.1426448736998513","1.6471979747154424E-5","0.3182033096926714","0.5604904001850567","132","6","false","1456","131.41666666666666","0","132","0","0.9979496221304307","false","0","1456","7600","0.12575757575757576"
"3.159980188211986","1.8329030159304723E-6","0.3164576802507837","0.7371760973030143","62","6","false","1457","152.16129032258064","0","62","0","0.9979330333127159","false","0","1457","994","0.14560889026084273"
"2.9982664685487865","1.1557419901726133E-4","0.33352605930453455","0.4166666666666667","33","6","false","1458","116.72727272727273","0","33","0","0.9980877832836854","false","0","1458","107842","0.10123787747378381"
"3.1478454680534917","3.003256711079441E-5","0.31767760207694123","0.45680450397980976","102","6","false","1459","71.25490196078431","0","102","0","0.9979446454851163","false","0","1459","6716","0.06760427131004204"
"3.157751362060426","2.6635632201680263E-5","0.3166810446239511","0.4579710144927536","46","6","false","1460","122.34782608695652","0","46","0","0.9979351661607077","false","0","1460","3168","0.11434376269809021"
"3.1659237246161465","1.0339516873948126E-6","0.31586357947434296","0.6428571428571429","8","6","false","1461","163.375","0","8","0","0.9979273457180707","false","0","1461","144","0.1519767441860465"
"3.1545319465081723","7.977478858785825E-6","0.31700423928403204","0.595811818703385","84","6","false","1462","74.08333333333333","0","84","0","0.9979382469411406","false","0","1462","2818","0.07089314194577352"
"3.1728578504210003","2.774478871955666E-7","0.31517327505463627","0.7333333333333333","10","6","false","1463","243.3","0","10","0","0.9979207101909847","false","0","1463","24","0.23282296650717704"
"3.1503219415552253","3.198100471876792E-6","0.3174278751670466","0.5969230769230769","26","6","false","1464","89.26923076923077","0","26","0","0.9979422756540142","false","0","1464","694","0.08006209037599173"
"2.8199603764239725","0.02457183892415808","0.35461491174145954","0.553478712357217","108","6","false","1465","130.8148148148148","0","108","0","0.9982584111230393","false","0","1465","8462594","0.07275573682692704"
"3.1750866765725605","0.0","0.31495203182279075","0.0","1","6","false","1466","1045.0","0","1","0","0.9979185773429927","false","0","1466","0","0.0"
"3.1399207528479445","5.166366181261396E-5","0.31847937534505877","0.535929714135851","124","6","false","1467","133.57258064516128","0","124","0","0.9979522289446431","false","0","1467","10980","0.12553813970409897"
"3.16765725606736","5.810156947627685E-7","0.3156907200375264","0.8602150537634409","31","6","false","1468","64.0","0","31","0","0.9979256868362992","false","0","1468","130","0.06124401913875598"
"3.156513125309559","3.5397982282062466E-5","0.3168052722422721","0.36779448621553884","57","6","false","1469","58.578947368421055","0","57","0","0.9979363510762588","false","0","1469","3528","0.05505540166204986"
"3.157751362060426","9.064989552312526E-6","0.3166810446239511","0.5653923541247485","71","6","false","1470","126.14084507042253","0","71","0","0.9979351661607077","false","0","1470","2160","0.12070894265112204"
